Host Id;Host Since;Name;Neighbourhood;Property Type;Review Scores Rating (bin);Room Type;Zipcode;Beds;Number of Records;Number Of Reviews;Price;Review Scores Rating
10295496;2013-11-27T00:00:00Z;Cute, Comfy Private room in duplex;Brooklyn;Apartment;100;Private room;11207;1;1;1;50;100
10302140;2013-11-27T00:00:00Z;Sunny Williamsburg Brooklyn Bedroom;Brooklyn;Apartment;90;Private room;11211;1;1;18;39;90
10304755;2013-11-27T00:00:00Z;Cute brick wall Br in Williamsburg.;Brooklyn;Apartment;95;Private room;11211;1;1;24;90;96
10303472;2013-11-27T00:00:00Z;Fabulous Spring GetAWay EasternPKWY;Brooklyn;Apartment;90;Private room;11213;1;1;26;99;91
10345082;2013-11-30T00:00:00Z;Stunning Greenpoint Penthouse;Brooklyn;Apartment;95;Private room;11222;1;1;27;100;95
10371327;2013-12-01T00:00:00Z;Feel like home in Williamsburg Room;Brooklyn;Apartment;95;Private room;11206;1;1;59;75;97
10372961;2013-12-01T00:00:00Z;Large Room in Gorgeous Hidden Gem;Brooklyn;Apartment;90;Private room;11230;1;1;2;69;90
10383481;2013-12-02T00:00:00Z;Artist Loft Style – Steiner Studios;Brooklyn;Apartment;90;Entire home/apt;11205;2;1;29;95;94
10387090;2013-12-02T00:00:00Z;Good, clean quite, and private!;Brooklyn;Apartment;90;Private room;11207;1;1;6;50;93
10387090;2013-12-02T00:00:00Z;Quite Room, Fast Commute!;Brooklyn;Apartment;100;Private room;11207;1;1;2;50;100
10396710;2013-12-02T00:00:00Z;Eclectic Townhouse;Brooklyn;Apartment;100;Private room;11211;1;1;1;75;100
10418835;2013-12-03T00:00:00Z;Charming Newly Renovated Brownstone;Brooklyn;Apartment;90;Private room;11216;1;1;2;80;90
10440694;2013-12-04T00:00:00Z;Cozy room in Bushwick/Williamsburg!;Brooklyn;Apartment;90;Private room;11206;2;1;4;70;90
10428873;2013-12-04T00:00:00Z;Big Williamsburg Room Private Bath;Brooklyn;Apartment;100;Private room;11211;1;1;1;99;100
10440477;2013-12-04T00:00:00Z;Nice Large Room in Park Slope;Brooklyn;Apartment;95;Private room;11217;1;1;5;82;96
10472645;2013-12-06T00:00:00Z;Private Fort Greene Bedroom;Brooklyn;Apartment;95;Private room;11205;1;1;7;90;97
10474701;2013-12-06T00:00:00Z;Small Room;Brooklyn;Apartment;95;Private room;11215;1;1;29;80;96
10469115;2013-12-06T00:00:00Z;Sunny apt next to Prospect Park!;Brooklyn;Apartment;90;Private room;11225;1;1;60;60;94
10509840;2013-12-08T00:00:00Z;Home away from home in brownstone;Brooklyn;Apartment;95;Private room;11206;1;1;12;59;97
10523138;2013-12-09T00:00:00Z;Trendy space in Ditmas Park;Brooklyn;Apartment;100;Private room;11226;1;1;6;78;100
10545382;2013-12-10T00:00:00Z;PRIV Room Heart of Park Slope Deal!;Brooklyn;Apartment;100;Private room;11217;1;1;3;69;100
10576263;2013-12-11T00:00:00Z;Great room above a healing space;Brooklyn;Apartment;100;Private room;11216;1;1;2;68;100
10593364;2013-12-12T00:00:00Z;Huge Room in Brooklyn Loft;Brooklyn;Apartment;90;Private room;11206;1;1;1;50;94
10604652;2013-12-13T00:00:00Z;Private Two Room Studio By A Train;Brooklyn;Apartment;90;Entire home/apt;11216;1;1;4;65;90
10618980;2013-12-14T00:00:00Z;Beautiful apt in Bushwick Ridgewood;Brooklyn;Apartment;95;Entire home/apt;11385;2;1;22;100;96
10644235;2013-12-15T00:00:00Z;Serene, Industrial Chic Apt;Brooklyn;Apartment;100;Private room;11205;1;1;1;88;100
10643087;2013-12-15T00:00:00Z;Sunny Apartment in East WB;Brooklyn;Apartment;100;Private room;11206;1;1;1;59;100
10651291;2013-12-16T00:00:00Z;Bright Lively Room in Hip Bed-Stuy;Brooklyn;Apartment;95;Private room;11233;1;1;6;75;97
10651291;2013-12-16T00:00:00Z;Quite Cozy Room in Modern Apartment;Brooklyn;Apartment;90;Private room;11233;1;1;9;70;93
10665095;2013-12-16T00:00:00Z;Comfortable Brooklyn Room;Brooklyn;Apartment;90;Private room;11238;1;1;7;60;94
10672341;2013-12-17T00:00:00Z;Spacious and bright room;Brooklyn;Apartment;90;Private room;11225;1;1;2;50;90
10700163;2013-12-18T00:00:00Z;Spring into Bed Stuy!;Brooklyn;Apartment;95;Entire home/apt;11213;2;1;11;100;95
10712714;2013-12-19T00:00:00Z;Room: Victorian 2 bed spacious flat;Brooklyn;Apartment;90;Private room;11226;2;1;4;100;93
10780498;2013-12-23T00:00:00Z;Bright room in homey apartment;Brooklyn;Apartment;95;Private room;11216;1;1;2;48;99
10780498;2013-12-23T00:00:00Z;Great room in homey apartment;Brooklyn;Apartment;100;Private room;11216;1;1;2;48;100
10812163;2013-12-25T00:00:00Z;Beautiful bedroom in great appart;Brooklyn;Apartment;100;Private room;11206;1;1;1;50;100
10815085;2013-12-25T00:00:00Z;Best Private Room in Brooklyn NYC;Brooklyn;Apartment;95;Private room;11209;1;1;13;76;98
10877850;2013-12-28T00:00:00Z;The Library Loft- The Art Room;Brooklyn;Apartment;90;Private room;11206;1;1;55;70;94
10886276;2013-12-29T00:00:00Z;charming brooklyn apartment;Brooklyn;Apartment;90;Entire home/apt;11213;NA;1;10;98;90
10887881;2013-12-29T00:00:00Z;Sunny Fort Greene Suite;Brooklyn;Apartment;95;Private room;11205;1;1;12;85;95
10899109;2013-12-29T00:00:00Z;Private room - Perfect location!;Brooklyn;Apartment;100;Private room;11215;1;1;1;100;100
10909353;2013-12-30T00:00:00Z;LOVELY, BRIGHT ROOM IN A SWEET HOME;Brooklyn;Apartment;100;Private room;11238;1;1;6;95;100
10942358;2014-01-01T00:00:00Z;Beautiful Brownstone in Brooklyn;Brooklyn;Apartment;100;Private room;11216;1;1;2;95;100
10950140;2014-01-01T00:00:00Z;Large Bedroom / Private Bathroom;Brooklyn;Apartment;95;Private room;11238;1;1;5;75;96
10973049;2014-01-02T00:00:00Z;Cozy One Bedroom Apartment;Brooklyn;Apartment;100;Entire home/apt;11201;1;1;1;100;100
10963564;2014-01-02T00:00:00Z;INTERESTING NYC BUDGET CLEAN  SAFE;Brooklyn;Apartment;95;Private room;11206;1;1;2;72;96
10966079;2014-01-02T00:00:00Z;Artsy room in eccentric apartment;Brooklyn;Apartment;100;Private room;11221;1;1;2;57;100
10995060;2014-01-03T00:00:00Z;Cozy Sofabed 1 Minute From Subway;Brooklyn;Apartment;100;Shared room;11225;1;1;3;75;100
11011376;2014-01-04T00:00:00Z;bright, sunny room in new building;Brooklyn;Apartment;90;Private room;11231;1;1;36;75;90
11077437;2014-01-06T00:00:00Z;Spacious 1 bedroom in Bushwick!;Brooklyn;Apartment;95;Private room;11207;1;1;4;65;95
11068937;2014-01-06T00:00:00Z;Sunny room w/ Private Bath&Balcony!;Brooklyn;Apartment;95;Private room;11222;1;1;6;90;97
11073109;2014-01-06T00:00:00Z;Beautiful Sunny Huge Bedroom w/ AC;Brooklyn;Apartment;90;Private room;11238;2;1;3;95;93
11154991;2014-01-09T00:00:00Z;Pleasant Sunny Room w/Balcony;Brooklyn;Apartment;95;Private room;11206;1;1;8;70;95
11138156;2014-01-09T00:00:00Z;Private room in Williamsburg!;Brooklyn;Apartment;90;Private room;11211;1;1;5;90;92
11189204;2014-01-10T00:00:00Z;beautiful brownstone apartment;Brooklyn;Apartment;90;Private room;11215;1;1;6;79;90
11189139;2014-01-10T00:00:00Z;BED & BATHROOM in BROOKLYN;Brooklyn;Apartment;95;Private room;11216;1;1;37;100;97
11184401;2014-01-10T00:00:00Z;Quiet Room with Gorgeous Light;Brooklyn;Apartment;100;Private room;11238;1;1;6;75;100
11206175;2014-01-11T00:00:00Z;Cozy 2-bedroom apartment;Brooklyn;Apartment;90;Entire home/apt;11204;2;1;3;86;93
11206175;2014-01-11T00:00:00Z;Furnished single/double room;Brooklyn;Apartment;100;Private room;11204;1;1;2;40;100
11258908;2014-01-13T00:00:00Z;Luxury Art Residence in Bushwick;Brooklyn;Apartment;95;Private room;11206;1;1;5;80;95
11272233;2014-01-13T00:00:00Z;Beautiful Home Away From Home;Brooklyn;Apartment;95;Private room;11213;1;1;4;59;95
11255572;2014-01-13T00:00:00Z;Modern and Sunny with Treetop Views;Brooklyn;Apartment;100;Private room;11216;1;1;1;90;100
11260732;2014-01-13T00:00:00Z;N. Brooklyn Bedroom and Lounge;Brooklyn;Apartment;95;Private room;11222;1;1;5;75;95
11344729;2014-01-15T00:00:00Z;Brooklyn life, feel like home.;Brooklyn;Apartment;100;Private room;11216;1;1;1;90;100
11341369;2014-01-15T00:00:00Z;Creative Loft Space;Brooklyn;Apartment;95;Private room;11225;1;1;10;75;96
11330223;2014-01-15T00:00:00Z;Room in Trendy Duplex Apartment!!;Brooklyn;Apartment;95;Private room;11249;1;1;5;99;95
11371357;2014-01-16T00:00:00Z;Peaceful and breezy one bedroom;Brooklyn;Apartment;100;Entire home/apt;11218;1;1;1;100;100
11375556;2014-01-16T00:00:00Z;Cozy and homey railroad in bushwick;Brooklyn;Apartment;95;Entire home/apt;11237;1;1;7;100;97
11363708;2014-01-16T00:00:00Z;Sunny, comfy and quiet room;Brooklyn;Apartment;95;Private room;11206;1;1;14;59;97
11371308;2014-01-16T00:00:00Z;Spacious, Sunny, Heart of Bed Stuy;Brooklyn;Apartment;100;Private room;11216;1;1;1;35;100
11394622;2014-01-17T00:00:00Z;cozy room close to everything;Brooklyn;Apartment;90;Private room;11237;2;1;44;89;93
11401019;2014-01-17T00:00:00Z;Sexy Bushwick loft with Double Bed;Brooklyn;Apartment;90;Private room;11237;1;1;2;60;90
11427759;2014-01-18T00:00:00Z;"Private Gorgeous Room; Affordable!";Brooklyn;Apartment;90;Private room;11221;1;1;17;51;90
11461751;2014-01-19T00:00:00Z;Gorgeous room in Williamsburg loft;Brooklyn;Apartment;90;Private room;11211;1;1;7;95;91
11461751;2014-01-19T00:00:00Z;Beautiful room in Williamsburg loft;Brooklyn;Apartment;95;Private room;11249;1;1;9;90;96
11474322;2014-01-20T00:00:00Z;Private Room in Cozy Park Slope Apt;Brooklyn;Apartment;95;Private room;11215;1;1;6;95;97
11496665;2014-01-21T00:00:00Z;Bright Bedroom on Bedford Stop;Brooklyn;Apartment;90;Private room;11211;1;1;3;80;90
11527677;2014-01-21T00:00:00Z;Beautiful Privet Room + Back Yard;Brooklyn;Apartment;100;Private room;11237;1;1;5;65;100
11526701;2014-01-21T00:00:00Z;Sunny Room in Heart of Williamsburg;Brooklyn;Apartment;100;Private room;11249;1;1;1;75;100
11553899;2014-01-22T00:00:00Z;Bright, Comfy 2BR in Williamsburg;Brooklyn;Apartment;90;Private room;11211;1;1;2;97;90
11555258;2014-01-22T00:00:00Z;Large room in 3 bdrm apt available;Brooklyn;Apartment;95;Private room;11218;1;1;4;55;95
11601961;2014-01-24T00:00:00Z;Spacious sunny bedroom;Brooklyn;Apartment;100;Private room;11226;1;1;6;50;100
11673399;2014-01-26T00:00:00Z;Cozy room in spacious Wburg loft!;Brooklyn;Apartment;100;Private room;11249;1;1;3;80;100
11703339;2014-01-27T00:00:00Z;Beautiful Fort Greene Apartment;Brooklyn;Apartment;100;Private room;11238;1;1;1;99;100
11731168;2014-01-28T00:00:00Z;Cosy Bedroom in typical brownstone;Brooklyn;Apartment;100;Private room;11201;1;1;1;100;100
11725324;2014-01-28T00:00:00Z;1 Private Bedroom for rent;Brooklyn;Apartment;90;Private room;11209;1;1;8;55;93
11757212;2014-01-29T00:00:00Z;Best Room in Bushwick;Brooklyn;Apartment;90;Private room;11221;1;1;33;49;93
11757212;2014-01-29T00:00:00Z;Luxury Hostel Suite;Brooklyn;Apartment;95;Private room;11221;1;1;11;70;98
11757212;2014-01-29T00:00:00Z;Skylight on Hart;Brooklyn;Apartment;95;Private room;11221;1;1;11;55;95
11818012;2014-01-31T00:00:00Z;Spacious Room in an Amazing Apt!;Brooklyn;Apartment;95;Private room;11238;1;1;6;75;97
11818012;2014-01-31T00:00:00Z;Sunny, single room in Amazing Apt!;Brooklyn;Apartment;95;Private room;11238;1;1;5;65;96
11828951;2014-02-01T00:00:00Z;Charming, Cosy  & Spacy room !;Brooklyn;Apartment;100;Private room;11226;1;1;1;60;100
11876825;2014-02-02T00:00:00Z;Cozy Nook in a Unique Loft;Brooklyn;Apartment;95;Private room;11206;1;1;43;74;95
11868856;2014-02-02T00:00:00Z;YOUR BEST BROOKLYN HOME;Brooklyn;Apartment;90;Private room;11220;1;1;2;65;90
11895924;2014-02-03T00:00:00Z;SUNNY ROOFTOP GARDEN, Renovated APT;Brooklyn;Apartment;90;Entire home/apt;11207;5;1;31;90;94
11895924;2014-02-03T00:00:00Z;SUNNY, Peaceful, Renovated;Brooklyn;Apartment;90;Entire home/apt;11207;5;1;31;85;93
11914004;2014-02-03T00:00:00Z;Cozy Artist Household in Bed Stuy;Brooklyn;Apartment;100;Private room;11221;1;1;2;35;100
11948817;2014-02-04T00:00:00Z;Nightly Stop Over!;Brooklyn;Apartment;95;Entire home/apt;11236;3;1;10;65;96
11982812;2014-02-05T00:00:00Z;Heart of Williamsburg, Brooklyn!;Brooklyn;Apartment;95;Private room;11211;1;1;36;79;95
12005302;2014-02-06T00:00:00Z;Charming Bedroom in BK Brownstone;Brooklyn;Apartment;90;Private room;11216;1;1;3;59;93
11994199;2014-02-06T00:00:00Z;Prime Pvt. Bedroom w/Pvt. Bathroom;Brooklyn;Apartment;100;Private room;11221;1;1;6;70;100
12027073;2014-02-07T00:00:00Z;Cozy, serene Brooklyn private room;Brooklyn;Apartment;95;Private room;11215;1;1;20;80;96
12062139;2014-02-08T00:00:00Z;1 bedroom apartment;Brooklyn;Apartment;100;Private room;11225;1;1;1;65;100
12110928;2014-02-10T00:00:00Z;Brooklyn LOVE: Private Room w/ yard;Brooklyn;Apartment;90;Private room;11216;1;1;8;85;94
12187731;2014-02-12T00:00:00Z;Private Room in a Luxury Apartment;Brooklyn;Apartment;90;Private room;11220;1;1;24;94;94
12213604;2014-02-13T00:00:00Z;GREAT APT - COOL NEIGHBORHOOD!!!;Brooklyn;Apartment;95;Private room;11222;1;1;21;84;95
12302023;2014-02-16T00:00:00Z;Live in a Williamsburg Luxury Apt;Brooklyn;Apartment;90;Private room;11211;1;1;4;97;90
12321978;2014-02-17T00:00:00Z;Private Room in Modern Brooklyn Apt;Brooklyn;Apartment;90;Private room;11221;1;1;6;75;92
12358955;2014-02-18T00:00:00Z;Quintessential W'burg Private Room;Brooklyn;Apartment;95;Private room;11211;1;1;28;100;97
12405344;2014-02-19T00:00:00Z;European artist's cozy place;Brooklyn;Apartment;100;Private room;NA;1;1;1;83;100
12429134;2014-02-20T00:00:00Z;A Cozy Nest close 2 everything!;Brooklyn;Apartment;100;Private room;11237;1;1;5;75;100
12429134;2014-02-20T00:00:00Z;Quiet cozy chill crib in Brooklyn!;Brooklyn;Apartment;100;Private room;11237;1;1;2;70;100
12449649;2014-02-21T00:00:00Z;Private BR, Brooklyn w/ Outdoor;Brooklyn;Apartment;100;Private room;11233;1;1;2;49;100
12517331;2014-02-23T00:00:00Z;Large, sunny, quiet, 2 bed apt;Brooklyn;Apartment;100;Entire home/apt;11238;1;1;2;75;100
12518089;2014-02-23T00:00:00Z;Bright Modern Brooklyn Home;Brooklyn;Apartment;90;Private room;11215;1;1;5;69;92
12508991;2014-02-23T00:00:00Z;Beautiful Prospect Park South room;Brooklyn;Apartment;95;Private room;11226;2;1;6;39;97
12623383;2014-02-26T00:00:00Z;NEW: 24 HOUR SECURITY & DOORMAN;Brooklyn;Apartment;90;Entire home/apt;11216;1;1;27;99;90
12602098;2014-02-26T00:00:00Z;Lovely Room in Wonderful Apartment;Brooklyn;Apartment;90;Private room;11216;1;1;2;55;90
12620454;2014-02-26T00:00:00Z;Cozy Bedroom | Private Entry;Brooklyn;Apartment;100;Private room;11237;1;1;4;75;100
12636616;2014-02-27T00:00:00Z;Bright, Spacious Room in Brooklyn;Brooklyn;Apartment;100;Private room;11211;1;1;1;80;100
12868307;2014-03-06T00:00:00Z;Bedroom with private bathroom;Brooklyn;Apartment;90;Private room;11206;1;1;2;79;91
12870252;2014-03-06T00:00:00Z;Great room in the heart of Brooklyn;Brooklyn;Apartment;100;Private room;11222;1;1;1;90;100
12881102;2014-03-06T00:00:00Z;Williamsburg Bed Steps to Bedford L;Brooklyn;Apartment;90;Private room;11249;1;1;4;50;90
12906455;2014-03-07T00:00:00Z;Edgy 2BR Near Trains and Nightlife;Brooklyn;Apartment;100;Entire home/apt;11221;2;1;2;82;100
12971528;2014-03-09T00:00:00Z;Spacious, Light Drenched Room;Brooklyn;Apartment;100;Private room;11206;1;1;6;80;100
12971995;2014-03-09T00:00:00Z;Sunny Apt in Bed Stuy, A/C/E Trains;Brooklyn;Apartment;95;Private room;11233;2;1;39;90;98
13006977;2014-03-10T00:00:00Z;Bright BK studio apt (Ft. Greene);Brooklyn;Apartment;95;Entire home/apt;11238;1;1;30;100;97
12991700;2014-03-10T00:00:00Z;Vivid room in trendy Williamsburg;Brooklyn;Apartment;90;Private room;11206;1;1;22;89;94
13022378;2014-03-11T00:00:00Z;Private ROOM Modern apt in Brooklyn;Brooklyn;Apartment;100;Private room;11238;1;1;1;75;100
13063145;2014-03-12T00:00:00Z;Charm & Beauty close to Manhattan;Brooklyn;Apartment;90;Entire home/apt;11216;2;1;50;99;92
13063145;2014-03-12T00:00:00Z;Ebony & Ivory Close to Manhattan;Brooklyn;Apartment;90;Entire home/apt;11216;2;1;27;99;94
13060918;2014-03-12T00:00:00Z;Sunny room in Brooklyn, NYC;Brooklyn;Apartment;90;Private room;11237;1;1;2;70;90
13135117;2014-03-14T00:00:00Z;Modern Garden Apartment;Brooklyn;Apartment;90;Private room;11216;1;1;12;85;90
13165250;2014-03-15T00:00:00Z;Cozy, Cool, and Budget-Friendly;Brooklyn;Apartment;100;Private room;11226;1;1;7;60;100
13186628;2014-03-16T00:00:00Z;Bright Room in Williamsburg;Brooklyn;Apartment;100;Private room;11206;1;1;1;65;100
13384586;2014-03-21T00:00:00Z;Clinton Hill BdRm in Artists' Home;Brooklyn;Apartment;90;Private room;11238;1;1;23;62;91
13524185;2014-03-25T00:00:00Z;Private 1 Bedroom Apartment;Brooklyn;Apartment;90;Entire home/apt;11221;1;1;31;79;93
13520796;2014-03-25T00:00:00Z;Cobble Hill/Columbia Water Front;Brooklyn;Apartment;100;Private room;11201;1;1;4;68;100
13562603;2014-03-26T00:00:00Z;Spacious, calm & quiet space in BK;Brooklyn;Apartment;100;Shared room;11226;1;1;2;50;100
13611255;2014-03-27T00:00:00Z;Bedstuy Apartment for Rent;Brooklyn;Apartment;90;Entire home/apt;11221;3;1;22;85;93
13644183;2014-03-28T00:00:00Z;Cosy Spacious KID-FRIENDLY 1BR;Brooklyn;Apartment;100;Entire home/apt;11222;1;1;1;98;100
13664880;2014-03-29T00:00:00Z;Private, Bright Brooklyn Apartment;Brooklyn;Apartment;90;Entire home/apt;11237;1;1;4;50;90
13668294;2014-03-29T00:00:00Z;Brooklyn Garden Getaway Deal!;Brooklyn;Apartment;100;Private room;11206;1;1;4;70;100
13668474;2014-03-29T00:00:00Z;Private room in a 2BR luxury apt;Brooklyn;Apartment;90;Private room;11206;1;1;7;85;94
13708762;2014-03-30T00:00:00Z;Sunny room available in BedStuy;Brooklyn;Apartment;100;Private room;11221;1;1;2;41;100
13736277;2014-03-31T00:00:00Z;Cozy spacious apt in Brooklyn!;Brooklyn;Apartment;100;Entire home/apt;11216;1;1;2;100;100
13749275;2014-03-31T00:00:00Z;Sunny Private Bedroom, Brooklyn NYC;Brooklyn;Apartment;100;Private room;11207;1;1;7;75;100
13857446;2014-04-03T00:00:00Z;Perfect for Cat, Book, Park Lovers!;Brooklyn;Apartment;95;Entire home/apt;11226;1;1;5;90;96
13873590;2014-04-03T00:00:00Z;A True Brooklyn experience;Brooklyn;Apartment;100;Private room;11211;1;1;3;80;100
13916007;2014-04-05T00:00:00Z;Brooklyn with a lot around you;Brooklyn;Apartment;100;Entire home/apt;11238;1;1;3;100;100
13963804;2014-04-06T00:00:00Z;Huge Private Room With Balcony;Brooklyn;Apartment;90;Private room;11237;1;1;3;87;93
13963804;2014-04-06T00:00:00Z;Private Room in Luxury Building;Brooklyn;Apartment;90;Private room;11237;1;1;12;67;90
14061862;2014-04-08T00:00:00Z;Delightful Room in Heart of W'Burg;Brooklyn;Apartment;90;Private room;11249;1;1;45;85;92
14116469;2014-04-10T00:00:00Z;Room in Spacious Brooklyn Apt;Brooklyn;Apartment;90;Private room;11206;1;1;9;75;93
14120733;2014-04-10T00:00:00Z;Sunny Room in the Heart of it All!;Brooklyn;Apartment;95;Private room;11249;1;1;91;82;96
14170422;2014-04-11T00:00:00Z;Unforgettable stay in NYC! Book now;Brooklyn;Apartment;95;Private room;11225;1;1;18;70;96
14170422;2014-04-11T00:00:00Z;Unforgettable stay in NYC. Book now;Brooklyn;Apartment;95;Private room;11225;1;1;15;70;96
14244816;2014-04-13T00:00:00Z;1 Room avail in brand new building;Brooklyn;Apartment;90;Private room;11207;1;1;3;55;93
14239348;2014-04-13T00:00:00Z;Bright & comfy off Bedford Avenue;Brooklyn;Apartment;100;Private room;11211;1;1;2;85;100
14235061;2014-04-13T00:00:00Z;Lake View in Brooklyn;Brooklyn;Apartment;90;Private room;11226;1;1;3;48;93
14339935;2014-04-15T00:00:00Z;Relaxation Rooms;Brooklyn;Apartment;100;Private room;11212;2;1;2;50;100
14339935;2014-04-15T00:00:00Z;Sleepy Room.;Brooklyn;Apartment;90;Private room;11212;2;1;2;45;90
14339935;2014-04-15T00:00:00Z;The Overlook Patio.;Brooklyn;Apartment;95;Private room;11212;1;1;5;49;96
14300319;2014-04-15T00:00:00Z;Lower Level Duplex, 2 Twin Beds;Brooklyn;Apartment;90;Private room;11237;NA;1;10;85;93
14300319;2014-04-15T00:00:00Z;Lower Level Duplex, Full Size Bed;Brooklyn;Apartment;100;Private room;11237;1;1;7;85;100
14343538;2014-04-16T00:00:00Z;Charming Victorian Decor 1 BD;Brooklyn;Apartment;90;Private room;11206;1;1;7;67;94
14419925;2014-04-17T00:00:00Z;Safe and Comfortable space;Brooklyn;Apartment;95;Private room;11207;1;1;8;55;97
14413010;2014-04-17T00:00:00Z;Hosting for Charity;Brooklyn;Apartment;90;Private room;11212;1;1;22;60;94
14430550;2014-04-18T00:00:00Z;Spacious 1-bedroom in Flatbush, BK;Brooklyn;Apartment;90;Entire home/apt;11226;2;1;5;90;92
14436392;2014-04-18T00:00:00Z;Cozy room in heart of Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;4;100;100
14453974;2014-04-18T00:00:00Z;Sunny & Cozy Room, LGBTQ Friendly;Brooklyn;Apartment;95;Private room;11215;1;1;33;80;96
14437898;2014-04-18T00:00:00Z;Master Bedroom w/ en suite bathroom;Brooklyn;Apartment;95;Private room;11237;1;1;5;90;96
14498577;2014-04-20T00:00:00Z;Comfy getaway couch in Brooklyn;Brooklyn;Apartment;90;Shared room;11233;1;1;2;27;90
14562931;2014-04-21T00:00:00Z;Charming Old-School Apartment;Brooklyn;Apartment;90;Private room;11205;1;1;6;54;90
14656824;2014-04-23T00:00:00Z;Comfy Private Room in Brownstone;Brooklyn;Apartment;95;Private room;11206;1;1;6;90;97
14656824;2014-04-23T00:00:00Z;Settle in to this Private Room;Brooklyn;Apartment;95;Private room;11206;1;1;8;85;98
14638992;2014-04-23T00:00:00Z;Awesome Room in Prime BK Location!;Brooklyn;Apartment;90;Private room;11226;1;1;7;40;94
14638992;2014-04-23T00:00:00Z;Large Private Cozy Room;Brooklyn;Apartment;95;Private room;11226;1;1;6;40;97
14727039;2014-04-25T00:00:00Z;Bright Room Off L in Williamsburg;Brooklyn;Apartment;100;Private room;11249;1;1;3;95;100
14766331;2014-04-26T00:00:00Z;Big Private Room in Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;42;72;97
14759702;2014-04-26T00:00:00Z;Brownstone Brooklyn retreat;Brooklyn;Apartment;90;Private room;11216;1;1;10;60;93
